,Date,AQI,Sample_Duration,Pollutant_Type
36789,2021-07-16,40,24-HR BLK AVG,88101
36790,2021-07-16,40,24-HR BLK AVG,88101
36791,2021-07-17,48,24-HR BLK AVG,88101
36792,2021-07-17,48,24-HR BLK AVG,88101
36793,2021-07-17,48,24-HR BLK AVG,88101
36794,2021-07-17,48,24-HR BLK AVG,88101
36795,2021-07-17,48,24-HR BLK AVG,88101
36796,2021-07-17,48,24-HR BLK AVG,88101
36797,2021-07-18,43,24-HR BLK AVG,88101
36798,2021-07-18,43,24-HR BLK AVG,88101
36799,2021-07-18,43,24-HR BLK AVG,88101
36800,2021-07-18,43,24-HR BLK AVG,88101
36801,2021-07-18,43,24-HR BLK AVG,88101
36802,2021-07-18,43,24-HR BLK AVG,88101
36803,2021-07-19,44,24-HR BLK AVG,88101
36804,2021-07-19,44,24-HR BLK AVG,88101
36805,2021-07-19,44,24-HR BLK AVG,88101
36806,2021-07-19,44,24-HR BLK AVG,88101
36807,2021-07-19,44,24-HR BLK AVG,88101
36808,2021-07-19,44,24-HR BLK AVG,88101
36809,2021-07-20,41,24-HR BLK AVG,88101
36810,2021-07-20,41,24-HR BLK AVG,88101
36811,2021-07-20,41,24-HR BLK AVG,88101
36812,2021-07-20,41,24-HR BLK AVG,88101
36813,2021-07-20,41,24-HR BLK AVG,88101
36814,2021-07-20,41,24-HR BLK AVG,88101
36815,2021-07-21,38,24-HR BLK AVG,88101
36816,2021-07-21,38,24-HR BLK AVG,88101
36817,2021-07-21,38,24-HR BLK AVG,88101
36818,2021-07-21,38,24-HR BLK AVG,88101
36819,2021-07-21,38,24-HR BLK AVG,88101
36820,2021-07-21,38,24-HR BLK AVG,88101
36821,2021-07-22,42,24-HR BLK AVG,88101
36822,2021-07-22,42,24-HR BLK AVG,88101
36823,2021-07-22,42,24-HR BLK AVG,88101
36824,2021-07-22,42,24-HR BLK AVG,88101
36825,2021-07-22,42,24-HR BLK AVG,88101
36826,2021-07-22,42,24-HR BLK AVG,88101
36827,2021-07-23,35,24-HR BLK AVG,88101
36828,2021-07-23,35,24-HR BLK AVG,88101
36829,2021-07-23,35,24-HR BLK AVG,88101
36830,2021-07-23,35,24-HR BLK AVG,88101
36831,2021-07-23,35,24-HR BLK AVG,88101
36832,2021-07-23,35,24-HR BLK AVG,88101
36833,2021-07-24,42,24-HR BLK AVG,88101
36834,2021-07-24,42,24-HR BLK AVG,88101
36835,2021-07-24,42,24-HR BLK AVG,88101
36836,2021-07-24,42,24-HR BLK AVG,88101
36837,2021-07-24,42,24-HR BLK AVG,88101
36838,2021-07-24,42,24-HR BLK AVG,88101
36839,2021-07-25,45,24-HR BLK AVG,88101
36840,2021-07-25,45,24-HR BLK AVG,88101
36841,2021-07-25,45,24-HR BLK AVG,88101
36842,2021-07-25,45,24-HR BLK AVG,88101
36843,2021-07-25,45,24-HR BLK AVG,88101
36844,2021-07-25,45,24-HR BLK AVG,88101
36845,2021-07-26,33,24-HR BLK AVG,88101
36846,2021-07-26,33,24-HR BLK AVG,88101
36847,2021-07-26,33,24-HR BLK AVG,88101
36848,2021-07-26,33,24-HR BLK AVG,88101
36849,2021-07-26,33,24-HR BLK AVG,88101
36850,2021-07-26,33,24-HR BLK AVG,88101
36851,2021-07-27,36,24-HR BLK AVG,88101
36852,2021-07-27,36,24-HR BLK AVG,88101
36853,2021-07-27,36,24-HR BLK AVG,88101
36854,2021-07-27,36,24-HR BLK AVG,88101
36855,2021-07-27,36,24-HR BLK AVG,88101
36856,2021-07-27,36,24-HR BLK AVG,88101
36857,2021-07-28,36,24-HR BLK AVG,88101
36858,2021-07-28,36,24-HR BLK AVG,88101
36859,2021-07-28,36,24-HR BLK AVG,88101
36860,2021-07-28,36,24-HR BLK AVG,88101
36861,2021-07-28,36,24-HR BLK AVG,88101
36862,2021-07-28,36,24-HR BLK AVG,88101
36863,2021-07-29,47,24-HR BLK AVG,88101
36864,2021-07-29,47,24-HR BLK AVG,88101
36865,2021-07-29,47,24-HR BLK AVG,88101
36866,2021-07-29,47,24-HR BLK AVG,88101
36867,2021-07-29,47,24-HR BLK AVG,88101
36868,2021-07-29,47,24-HR BLK AVG,88101
36869,2021-07-30,50,24-HR BLK AVG,88101
36870,2021-07-30,50,24-HR BLK AVG,88101
36871,2021-07-30,50,24-HR BLK AVG,88101
36872,2021-07-30,50,24-HR BLK AVG,88101
36873,2021-07-30,50,24-HR BLK AVG,88101
36874,2021-07-30,50,24-HR BLK AVG,88101
36875,2021-07-31,43,24-HR BLK AVG,88101
36876,2021-07-31,43,24-HR BLK AVG,88101
36877,2021-07-31,43,24-HR BLK AVG,88101
36878,2021-07-31,43,24-HR BLK AVG,88101
36879,2021-07-31,43,24-HR BLK AVG,88101
36880,2021-07-31,43,24-HR BLK AVG,88101
36881,2021-08-01,30,24-HR BLK AVG,88101
36882,2021-08-01,30,24-HR BLK AVG,88101
36883,2021-08-01,30,24-HR BLK AVG,88101
36884,2021-08-01,30,24-HR BLK AVG,88101
36885,2021-08-01,30,24-HR BLK AVG,88101
36886,2021-08-01,30,24-HR BLK AVG,88101
36887,2021-08-02,28,24-HR BLK AVG,88101
36888,2021-08-02,28,24-HR BLK AVG,88101
36889,2021-08-02,28,24-HR BLK AVG,88101
36890,2021-08-02,28,24-HR BLK AVG,88101
36891,2021-08-02,28,24-HR BLK AVG,88101
36892,2021-08-02,28,24-HR BLK AVG,88101
36893,2021-08-03,56,24-HR BLK AVG,88101
36894,2021-08-03,56,24-HR BLK AVG,88101
36895,2021-08-03,56,24-HR BLK AVG,88101
36896,2021-08-03,56,24-HR BLK AVG,88101
36897,2021-08-03,56,24-HR BLK AVG,88101
36898,2021-08-03,56,24-HR BLK AVG,88101
36899,2021-08-04,50,24-HR BLK AVG,88101
36900,2021-08-04,50,24-HR BLK AVG,88101
36901,2021-08-04,50,24-HR BLK AVG,88101
36902,2021-08-04,50,24-HR BLK AVG,88101
36903,2021-08-04,50,24-HR BLK AVG,88101
36904,2021-08-04,50,24-HR BLK AVG,88101
36905,2021-08-05,39,24-HR BLK AVG,88101
36906,2021-08-05,39,24-HR BLK AVG,88101
36907,2021-08-05,39,24-HR BLK AVG,88101
36908,2021-08-05,39,24-HR BLK AVG,88101
36909,2021-08-05,39,24-HR BLK AVG,88101
36910,2021-08-05,39,24-HR BLK AVG,88101
36911,2021-08-06,36,24-HR BLK AVG,88101
36912,2021-08-06,36,24-HR BLK AVG,88101
36913,2021-08-06,36,24-HR BLK AVG,88101
36914,2021-08-06,36,24-HR BLK AVG,88101
36915,2021-08-06,36,24-HR BLK AVG,88101
36916,2021-08-06,36,24-HR BLK AVG,88101
36917,2021-08-07,63,24-HR BLK AVG,88101
36918,2021-08-07,63,24-HR BLK AVG,88101
36919,2021-08-07,63,24-HR BLK AVG,88101
36920,2021-08-07,63,24-HR BLK AVG,88101
36921,2021-08-07,63,24-HR BLK AVG,88101
36922,2021-08-07,63,24-HR BLK AVG,88101
36923,2021-08-08,113,24-HR BLK AVG,88101
36924,2021-08-08,113,24-HR BLK AVG,88101
36925,2021-08-08,113,24-HR BLK AVG,88101
36926,2021-08-08,113,24-HR BLK AVG,88101
36927,2021-08-08,113,24-HR BLK AVG,88101
36928,2021-08-08,113,24-HR BLK AVG,88101
36929,2021-08-09,95,24-HR BLK AVG,88101
36930,2021-08-09,95,24-HR BLK AVG,88101
36931,2021-08-09,95,24-HR BLK AVG,88101
36932,2021-08-09,95,24-HR BLK AVG,88101
36933,2021-08-09,95,24-HR BLK AVG,88101
36934,2021-08-09,95,24-HR BLK AVG,88101
36935,2021-08-10,57,24-HR BLK AVG,88101
36936,2021-08-10,57,24-HR BLK AVG,88101
36937,2021-08-10,57,24-HR BLK AVG,88101
36938,2021-08-10,57,24-HR BLK AVG,88101
36939,2021-08-10,57,24-HR BLK AVG,88101
36940,2021-08-10,57,24-HR BLK AVG,88101
36941,2021-08-11,40,24-HR BLK AVG,88101
36942,2021-08-11,40,24-HR BLK AVG,88101
36943,2021-08-11,40,24-HR BLK AVG,88101
36944,2021-08-11,40,24-HR BLK AVG,88101
36945,2021-08-11,40,24-HR BLK AVG,88101
36946,2021-08-11,40,24-HR BLK AVG,88101
36947,2021-08-12,43,24-HR BLK AVG,88101
36948,2021-08-12,43,24-HR BLK AVG,88101
36949,2021-08-12,43,24-HR BLK AVG,88101
36950,2021-08-12,43,24-HR BLK AVG,88101
36951,2021-08-12,43,24-HR BLK AVG,88101
36952,2021-08-12,43,24-HR BLK AVG,88101
36953,2021-08-13,47,24-HR BLK AVG,88101
36954,2021-08-13,47,24-HR BLK AVG,88101
36955,2021-08-13,47,24-HR BLK AVG,88101
36956,2021-08-13,47,24-HR BLK AVG,88101
36957,2021-08-13,47,24-HR BLK AVG,88101
36958,2021-08-13,47,24-HR BLK AVG,88101
36959,2021-08-14,48,24-HR BLK AVG,88101
36960,2021-08-14,48,24-HR BLK AVG,88101
36961,2021-08-14,48,24-HR BLK AVG,88101
36962,2021-08-14,48,24-HR BLK AVG,88101
36963,2021-08-14,48,24-HR BLK AVG,88101
36964,2021-08-14,48,24-HR BLK AVG,88101
36965,2021-08-15,64,24-HR BLK AVG,88101
36966,2021-08-15,64,24-HR BLK AVG,88101
36967,2021-08-15,64,24-HR BLK AVG,88101
36968,2021-08-15,64,24-HR BLK AVG,88101
36969,2021-08-15,64,24-HR BLK AVG,88101
36970,2021-08-15,64,24-HR BLK AVG,88101
36971,2021-08-16,75,24-HR BLK AVG,88101
36972,2021-08-16,75,24-HR BLK AVG,88101
36973,2021-08-16,75,24-HR BLK AVG,88101
36974,2021-08-16,75,24-HR BLK AVG,88101
36975,2021-08-16,75,24-HR BLK AVG,88101
36976,2021-08-16,75,24-HR BLK AVG,88101
36977,2021-08-17,70,24-HR BLK AVG,88101
36978,2021-08-17,70,24-HR BLK AVG,88101
36979,2021-08-17,70,24-HR BLK AVG,88101
36980,2021-08-17,70,24-HR BLK AVG,88101
36981,2021-08-17,70,24-HR BLK AVG,88101
36982,2021-08-17,70,24-HR BLK AVG,88101
36983,2021-08-18,46,24-HR BLK AVG,88101
36984,2021-08-18,46,24-HR BLK AVG,88101
36985,2021-08-18,46,24-HR BLK AVG,88101
36986,2021-08-18,46,24-HR BLK AVG,88101
36987,2021-08-18,46,24-HR BLK AVG,88101
36988,2021-08-18,46,24-HR BLK AVG,88101
36989,2021-08-19,107,24-HR BLK AVG,88101
36990,2021-08-19,107,24-HR BLK AVG,88101
36991,2021-08-19,107,24-HR BLK AVG,88101
36992,2021-08-19,107,24-HR BLK AVG,88101
36993,2021-08-19,107,24-HR BLK AVG,88101
36994,2021-08-19,107,24-HR BLK AVG,88101
36995,2021-08-20,133,24-HR BLK AVG,88101
36996,2021-08-20,133,24-HR BLK AVG,88101
36997,2021-08-20,133,24-HR BLK AVG,88101
36998,2021-08-20,133,24-HR BLK AVG,88101
36999,2021-08-20,133,24-HR BLK AVG,88101
37000,2021-08-20,133,24-HR BLK AVG,88101
37001,2021-08-21,127,24-HR BLK AVG,88101
37002,2021-08-21,127,24-HR BLK AVG,88101
37003,2021-08-21,127,24-HR BLK AVG,88101
37004,2021-08-21,127,24-HR BLK AVG,88101
37005,2021-08-21,127,24-HR BLK AVG,88101
37006,2021-08-21,127,24-HR BLK AVG,88101
37007,2021-08-22,85,24-HR BLK AVG,88101
37008,2021-08-22,85,24-HR BLK AVG,88101
37009,2021-08-22,85,24-HR BLK AVG,88101
37010,2021-08-22,85,24-HR BLK AVG,88101
37011,2021-08-22,85,24-HR BLK AVG,88101
37012,2021-08-22,85,24-HR BLK AVG,88101
37013,2021-08-23,111,24-HR BLK AVG,88101
37014,2021-08-23,111,24-HR BLK AVG,88101
37015,2021-08-23,111,24-HR BLK AVG,88101
37016,2021-08-23,111,24-HR BLK AVG,88101
37017,2021-08-23,111,24-HR BLK AVG,88101
37018,2021-08-23,111,24-HR BLK AVG,88101
37019,2021-08-24,73,24-HR BLK AVG,88101
37020,2021-08-24,73,24-HR BLK AVG,88101
37021,2021-08-24,73,24-HR BLK AVG,88101
37022,2021-08-24,73,24-HR BLK AVG,88101
37023,2021-08-24,73,24-HR BLK AVG,88101
37024,2021-08-24,73,24-HR BLK AVG,88101
37025,2021-08-25,69,24-HR BLK AVG,88101
37026,2021-08-25,69,24-HR BLK AVG,88101
37027,2021-08-25,69,24-HR BLK AVG,88101
37028,2021-08-25,69,24-HR BLK AVG,88101
37029,2021-08-25,69,24-HR BLK AVG,88101
37030,2021-08-25,69,24-HR BLK AVG,88101
37031,2021-08-26,64,24-HR BLK AVG,88101
37032,2021-08-26,64,24-HR BLK AVG,88101
37033,2021-08-26,64,24-HR BLK AVG,88101
37034,2021-08-26,64,24-HR BLK AVG,88101
37035,2021-08-26,64,24-HR BLK AVG,88101
37036,2021-08-26,64,24-HR BLK AVG,88101
37037,2021-08-27,68,24-HR BLK AVG,88101
37038,2021-08-27,68,24-HR BLK AVG,88101
37039,2021-08-27,68,24-HR BLK AVG,88101
37040,2021-08-27,68,24-HR BLK AVG,88101
37041,2021-08-27,68,24-HR BLK AVG,88101
37042,2021-08-27,68,24-HR BLK AVG,88101
37043,2021-08-28,91,24-HR BLK AVG,88101
37044,2021-08-28,91,24-HR BLK AVG,88101
37045,2021-08-28,91,24-HR BLK AVG,88101
37046,2021-08-28,91,24-HR BLK AVG,88101
37047,2021-08-28,91,24-HR BLK AVG,88101
37048,2021-08-28,91,24-HR BLK AVG,88101
37049,2021-08-29,92,24-HR BLK AVG,88101
37050,2021-08-29,92,24-HR BLK AVG,88101
37051,2021-08-29,92,24-HR BLK AVG,88101
37052,2021-08-29,92,24-HR BLK AVG,88101
37053,2021-08-29,92,24-HR BLK AVG,88101
37054,2021-08-29,92,24-HR BLK AVG,88101
37055,2021-08-30,72,24-HR BLK AVG,88101
37056,2021-08-30,72,24-HR BLK AVG,88101
37057,2021-08-30,72,24-HR BLK AVG,88101
37058,2021-08-30,72,24-HR BLK AVG,88101
37059,2021-08-30,72,24-HR BLK AVG,88101
37060,2021-08-30,72,24-HR BLK AVG,88101
37061,2021-08-31,57,24-HR BLK AVG,88101
37062,2021-08-31,57,24-HR BLK AVG,88101
37063,2021-08-31,57,24-HR BLK AVG,88101
37064,2021-08-31,57,24-HR BLK AVG,88101
37065,2021-08-31,57,24-HR BLK AVG,88101
37066,2021-08-31,57,24-HR BLK AVG,88101
37067,2021-09-01,35,24-HR BLK AVG,88101
37068,2021-09-01,35,24-HR BLK AVG,88101
37069,2021-09-01,35,24-HR BLK AVG,88101
37070,2021-09-01,35,24-HR BLK AVG,88101
37071,2021-09-01,35,24-HR BLK AVG,88101
37072,2021-09-01,35,24-HR BLK AVG,88101
37073,2021-09-02,42,24-HR BLK AVG,88101
37074,2021-09-02,42,24-HR BLK AVG,88101
37075,2021-09-02,42,24-HR BLK AVG,88101
37076,2021-09-02,42,24-HR BLK AVG,88101
37077,2021-09-02,42,24-HR BLK AVG,88101
37078,2021-09-02,42,24-HR BLK AVG,88101
37079,2021-09-03,39,24-HR BLK AVG,88101
37080,2021-09-03,39,24-HR BLK AVG,88101
37081,2021-09-03,39,24-HR BLK AVG,88101
37082,2021-09-03,39,24-HR BLK AVG,88101
37083,2021-09-03,39,24-HR BLK AVG,88101
37084,2021-09-03,39,24-HR BLK AVG,88101
37085,2021-09-04,54,24-HR BLK AVG,88101
37086,2021-09-04,54,24-HR BLK AVG,88101
37087,2021-09-04,54,24-HR BLK AVG,88101
37088,2021-09-04,54,24-HR BLK AVG,88101
37089,2021-09-04,54,24-HR BLK AVG,88101
37090,2021-09-04,54,24-HR BLK AVG,88101
37091,2021-09-05,56,24-HR BLK AVG,88101
37092,2021-09-05,56,24-HR BLK AVG,88101
37093,2021-09-05,56,24-HR BLK AVG,88101
37094,2021-09-05,56,24-HR BLK AVG,88101
37095,2021-09-05,56,24-HR BLK AVG,88101
37096,2021-09-05,56,24-HR BLK AVG,88101
37097,2021-09-06,52,24-HR BLK AVG,88101
37098,2021-09-06,52,24-HR BLK AVG,88101
37099,2021-09-06,52,24-HR BLK AVG,88101
37100,2021-09-06,52,24-HR BLK AVG,88101
37101,2021-09-06,52,24-HR BLK AVG,88101
37102,2021-09-06,52,24-HR BLK AVG,88101
37103,2021-09-07,45,24-HR BLK AVG,88101
37104,2021-09-07,45,24-HR BLK AVG,88101
37105,2021-09-07,45,24-HR BLK AVG,88101
37106,2021-09-07,45,24-HR BLK AVG,88101
37107,2021-09-07,45,24-HR BLK AVG,88101
37108,2021-09-07,45,24-HR BLK AVG,88101
37109,2021-09-08,45,24-HR BLK AVG,88101
37110,2021-09-08,45,24-HR BLK AVG,88101
37111,2021-09-08,45,24-HR BLK AVG,88101
37112,2021-09-08,45,24-HR BLK AVG,88101
37113,2021-09-08,45,24-HR BLK AVG,88101
37114,2021-09-08,45,24-HR BLK AVG,88101
37115,2021-09-09,35,24-HR BLK AVG,88101
37116,2021-09-09,35,24-HR BLK AVG,88101
37117,2021-09-09,35,24-HR BLK AVG,88101
37118,2021-09-09,35,24-HR BLK AVG,88101
37119,2021-09-09,35,24-HR BLK AVG,88101
37120,2021-09-09,35,24-HR BLK AVG,88101
37121,2021-09-10,51,24-HR BLK AVG,88101
37122,2021-09-10,51,24-HR BLK AVG,88101
37123,2021-09-10,51,24-HR BLK AVG,88101
37124,2021-09-10,51,24-HR BLK AVG,88101
37125,2021-09-10,51,24-HR BLK AVG,88101
37126,2021-09-10,51,24-HR BLK AVG,88101
37127,2021-09-11,63,24-HR BLK AVG,88101
37128,2021-09-11,63,24-HR BLK AVG,88101
37129,2021-09-11,63,24-HR BLK AVG,88101
37130,2021-09-11,63,24-HR BLK AVG,88101
37131,2021-09-11,63,24-HR BLK AVG,88101
37132,2021-09-11,63,24-HR BLK AVG,88101
37133,2021-09-12,166,24-HR BLK AVG,88101
37134,2021-09-12,166,24-HR BLK AVG,88101
37135,2021-09-12,166,24-HR BLK AVG,88101
37136,2021-09-12,166,24-HR BLK AVG,88101
37137,2021-09-12,166,24-HR BLK AVG,88101
37138,2021-09-12,166,24-HR BLK AVG,88101
37139,2021-09-13,246,24-HR BLK AVG,88101
37140,2021-09-13,246,24-HR BLK AVG,88101
37141,2021-09-13,246,24-HR BLK AVG,88101
37142,2021-09-13,246,24-HR BLK AVG,88101
37143,2021-09-13,246,24-HR BLK AVG,88101
37144,2021-09-13,246,24-HR BLK AVG,88101
37145,2021-09-14,537,24-HR BLK AVG,88101
37146,2021-09-14,537,24-HR BLK AVG,88101
37147,2021-09-14,537,24-HR BLK AVG,88101
37148,2021-09-14,537,24-HR BLK AVG,88101
37149,2021-09-14,537,24-HR BLK AVG,88101
37150,2021-09-14,537,24-HR BLK AVG,88101
37151,2021-10-09,147,24-HR BLK AVG,88101
37152,2021-10-09,147,24-HR BLK AVG,88101
37153,2021-10-09,147,24-HR BLK AVG,88101
37154,2021-10-09,147,24-HR BLK AVG,88101
37155,2021-10-09,147,24-HR BLK AVG,88101
37156,2021-10-09,147,24-HR BLK AVG,88101
37157,2021-10-10,167,24-HR BLK AVG,88101
37158,2021-10-10,167,24-HR BLK AVG,88101
37159,2021-10-10,167,24-HR BLK AVG,88101
37160,2021-10-10,167,24-HR BLK AVG,88101
37161,2021-10-10,167,24-HR BLK AVG,88101
37162,2021-10-10,167,24-HR BLK AVG,88101
37163,2021-10-11,157,24-HR BLK AVG,88101
37164,2021-10-11,157,24-HR BLK AVG,88101
37165,2021-10-11,157,24-HR BLK AVG,88101
37166,2021-10-11,157,24-HR BLK AVG,88101
37167,2021-10-11,157,24-HR BLK AVG,88101
37168,2021-10-11,157,24-HR BLK AVG,88101
37169,2021-10-12,111,24-HR BLK AVG,88101
37170,2021-10-12,111,24-HR BLK AVG,88101
37171,2021-10-12,111,24-HR BLK AVG,88101
37172,2021-10-12,111,24-HR BLK AVG,88101
37173,2021-10-12,111,24-HR BLK AVG,88101
37174,2021-10-12,111,24-HR BLK AVG,88101
37175,2021-10-13,159,24-HR BLK AVG,88101
37176,2021-10-13,159,24-HR BLK AVG,88101
37177,2021-10-13,159,24-HR BLK AVG,88101
37178,2021-10-13,159,24-HR BLK AVG,88101
37179,2021-10-13,159,24-HR BLK AVG,88101
37180,2021-10-13,159,24-HR BLK AVG,88101
37181,2021-10-14,145,24-HR BLK AVG,88101
37182,2021-10-14,145,24-HR BLK AVG,88101
37183,2021-10-14,145,24-HR BLK AVG,88101
37184,2021-10-14,145,24-HR BLK AVG,88101
37185,2021-10-14,145,24-HR BLK AVG,88101
37186,2021-10-14,145,24-HR BLK AVG,88101
37187,2021-10-15,155,24-HR BLK AVG,88101
37188,2021-10-15,155,24-HR BLK AVG,88101
37189,2021-10-15,155,24-HR BLK AVG,88101
37190,2021-10-15,155,24-HR BLK AVG,88101
37191,2021-10-15,155,24-HR BLK AVG,88101
37192,2021-10-15,155,24-HR BLK AVG,88101
37193,2021-10-16,156,24-HR BLK AVG,88101
37194,2021-10-16,156,24-HR BLK AVG,88101
37195,2021-10-16,156,24-HR BLK AVG,88101
37196,2021-10-16,156,24-HR BLK AVG,88101
37197,2021-10-16,156,24-HR BLK AVG,88101
37198,2021-10-16,156,24-HR BLK AVG,88101
37199,2021-10-17,121,24-HR BLK AVG,88101
37200,2021-10-17,121,24-HR BLK AVG,88101
37201,2021-10-17,121,24-HR BLK AVG,88101
37202,2021-10-17,121,24-HR BLK AVG,88101
37203,2021-10-17,121,24-HR BLK AVG,88101
37204,2021-10-17,121,24-HR BLK AVG,88101
37205,2021-10-18,19,24-HR BLK AVG,88101
37206,2021-10-18,19,24-HR BLK AVG,88101
37207,2021-10-18,19,24-HR BLK AVG,88101
37208,2021-10-18,19,24-HR BLK AVG,88101
37209,2021-10-18,19,24-HR BLK AVG,88101
37210,2021-10-18,19,24-HR BLK AVG,88101
37211,2021-10-19,76,24-HR BLK AVG,88101
37212,2021-10-19,76,24-HR BLK AVG,88101
37213,2021-10-19,76,24-HR BLK AVG,88101
37214,2021-10-19,76,24-HR BLK AVG,88101
37215,2021-10-19,76,24-HR BLK AVG,88101
37216,2021-10-19,76,24-HR BLK AVG,88101
37217,2021-10-20,77,24-HR BLK AVG,88101
37218,2021-10-20,77,24-HR BLK AVG,88101
37219,2021-10-20,77,24-HR BLK AVG,88101
37220,2021-10-20,77,24-HR BLK AVG,88101
37221,2021-10-20,77,24-HR BLK AVG,88101
37222,2021-10-20,77,24-HR BLK AVG,88101
37223,2021-10-21,79,24-HR BLK AVG,88101
37224,2021-10-21,79,24-HR BLK AVG,88101
37225,2021-10-21,79,24-HR BLK AVG,88101
37226,2021-10-21,79,24-HR BLK AVG,88101
37227,2021-10-21,79,24-HR BLK AVG,88101
37228,2021-10-21,79,24-HR BLK AVG,88101
37229,2021-10-22,62,24-HR BLK AVG,88101
37230,2021-10-22,62,24-HR BLK AVG,88101
37231,2021-10-22,62,24-HR BLK AVG,88101
37232,2021-10-22,62,24-HR BLK AVG,88101
37233,2021-10-22,62,24-HR BLK AVG,88101
37234,2021-10-22,62,24-HR BLK AVG,88101
37235,2021-10-23,34,24-HR BLK AVG,88101
37236,2021-10-23,34,24-HR BLK AVG,88101
37237,2021-10-23,34,24-HR BLK AVG,88101
37238,2021-10-23,34,24-HR BLK AVG,88101
37239,2021-10-23,34,24-HR BLK AVG,88101
37240,2021-10-23,34,24-HR BLK AVG,88101
37241,2021-10-24,65,24-HR BLK AVG,88101
37242,2021-10-24,65,24-HR BLK AVG,88101
37243,2021-10-24,65,24-HR BLK AVG,88101
37244,2021-10-24,65,24-HR BLK AVG,88101
37245,2021-10-24,65,24-HR BLK AVG,88101
37246,2021-10-24,65,24-HR BLK AVG,88101
37247,2021-10-26,25,24-HR BLK AVG,88101
37248,2021-10-26,25,24-HR BLK AVG,88101
37249,2021-10-26,25,24-HR BLK AVG,88101
37250,2021-10-26,25,24-HR BLK AVG,88101
37251,2021-10-26,25,24-HR BLK AVG,88101
37252,2021-10-26,25,24-HR BLK AVG,88101
37253,2021-10-27,37,24-HR BLK AVG,88101
37254,2021-10-27,37,24-HR BLK AVG,88101
37255,2021-10-27,37,24-HR BLK AVG,88101
37256,2021-10-27,37,24-HR BLK AVG,88101
37257,2021-10-27,37,24-HR BLK AVG,88101
37258,2021-10-27,37,24-HR BLK AVG,88101
37259,2021-10-28,34,24-HR BLK AVG,88101
37260,2021-10-28,34,24-HR BLK AVG,88101
37261,2021-10-28,34,24-HR BLK AVG,88101
37262,2021-10-28,34,24-HR BLK AVG,88101
37263,2021-10-28,34,24-HR BLK AVG,88101
37264,2021-10-28,34,24-HR BLK AVG,88101
37265,2021-10-29,25,24-HR BLK AVG,88101
37266,2021-10-29,25,24-HR BLK AVG,88101
37267,2021-10-29,25,24-HR BLK AVG,88101
37268,2021-10-29,25,24-HR BLK AVG,88101
37269,2021-10-29,25,24-HR BLK AVG,88101
37270,2021-10-29,25,24-HR BLK AVG,88101
37271,2021-10-30,59,24-HR BLK AVG,88101
37272,2021-10-30,59,24-HR BLK AVG,88101
37273,2021-10-30,59,24-HR BLK AVG,88101
37274,2021-10-30,59,24-HR BLK AVG,88101
37275,2021-10-30,59,24-HR BLK AVG,88101
37276,2021-10-30,59,24-HR BLK AVG,88101
37277,2021-10-31,93,24-HR BLK AVG,88101
37278,2021-10-31,93,24-HR BLK AVG,88101
37279,2021-10-31,93,24-HR BLK AVG,88101
37280,2021-10-31,93,24-HR BLK AVG,88101
37281,2021-10-31,93,24-HR BLK AVG,88101
37282,2021-10-31,93,24-HR BLK AVG,88101
37283,2021-11-01,35,24-HR BLK AVG,88101
37284,2021-11-01,35,24-HR BLK AVG,88101
37285,2021-11-01,35,24-HR BLK AVG,88101
37286,2021-11-01,35,24-HR BLK AVG,88101
37287,2021-11-01,35,24-HR BLK AVG,88101
37288,2021-11-01,35,24-HR BLK AVG,88101
37289,2021-11-02,27,24-HR BLK AVG,88101
37290,2021-11-02,27,24-HR BLK AVG,88101
37291,2021-11-02,27,24-HR BLK AVG,88101
37292,2021-11-02,27,24-HR BLK AVG,88101
37293,2021-11-02,27,24-HR BLK AVG,88101
37294,2021-11-02,27,24-HR BLK AVG,88101
37295,2021-11-03,45,24-HR BLK AVG,88101
37296,2021-11-03,45,24-HR BLK AVG,88101
37297,2021-11-03,45,24-HR BLK AVG,88101
37298,2021-11-03,45,24-HR BLK AVG,88101
37299,2021-11-03,45,24-HR BLK AVG,88101
37300,2021-11-03,45,24-HR BLK AVG,88101
37301,2021-11-04,57,24-HR BLK AVG,88101
37302,2021-11-04,57,24-HR BLK AVG,88101
37303,2021-11-04,57,24-HR BLK AVG,88101
37304,2021-11-04,57,24-HR BLK AVG,88101
37305,2021-11-04,57,24-HR BLK AVG,88101
37306,2021-11-04,57,24-HR BLK AVG,88101
37307,2021-11-05,55,24-HR BLK AVG,88101
37308,2021-11-05,55,24-HR BLK AVG,88101
37309,2021-11-05,55,24-HR BLK AVG,88101
37310,2021-11-05,55,24-HR BLK AVG,88101
37311,2021-11-05,55,24-HR BLK AVG,88101
37312,2021-11-05,55,24-HR BLK AVG,88101
37313,2021-11-06,61,24-HR BLK AVG,88101
37314,2021-11-06,61,24-HR BLK AVG,88101
37315,2021-11-06,61,24-HR BLK AVG,88101
37316,2021-11-06,61,24-HR BLK AVG,88101
37317,2021-11-06,61,24-HR BLK AVG,88101
37318,2021-11-06,61,24-HR BLK AVG,88101
37319,2021-11-07,60,24-HR BLK AVG,88101
37320,2021-11-07,60,24-HR BLK AVG,88101
37321,2021-11-07,60,24-HR BLK AVG,88101
37322,2021-11-07,60,24-HR BLK AVG,88101
37323,2021-11-07,60,24-HR BLK AVG,88101
37324,2021-11-07,60,24-HR BLK AVG,88101
37325,2021-11-08,44,24-HR BLK AVG,88101
